dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
-0.4249656,0.31307793,0.23537922,0.53811413,0.31863716,0.77087456,0.31452766,-0.10142313,-0.7942223,0.6298048,-0.6492172,1.0267442,-0.48556164,-0.50311506,0.099128276,0.039443884,0.804159,0.56715375,-0.13876845,-0.12775452,-0.80066425,0.8327094,1.0154287,0.8082192,1.225094,1.0906609,-0.6971878,0.48965284,-0.56309855,-0.121699624,0.016049465,0.7159637,0.56505877,0.6739429,-0.13983522,0.07291689,-0.76484555,0.08844257,-0.24753591,0.96319646,0.19121891,0.52157,0.19278818,-1.399763,-0.36292845,1.2757407,1.0780252,0.33805814,-0.68275976,0.309658,-0.05402044,-0.037875753,0.78165716,-0.90770435,-0.81793743,0.14489654,-0.76192415,0.47967696,0.89736426,0.7828656,0.0814192,-0.021652812,0.14781582,0.8695571,0.44638857,1.1071668,0.5267629,0.7684827,-0.92221135,0.58486116,0.24137543,-0.4657474,-1.0890534,-0.7952974,-0.7013809,1.681199,-0.10957852,-0.097602196,0.42081645,0.323982,-0.53592944,0.042605538,-0.2169709,-0.30772883,0.37753457,0.6484903,0.05075552,-0.2537392,-0.80152464,-0.27771583,-0.85854954,0.27291256,-0.0009149748,0.34957194,0.9786395,-0.4769312,0.4369262,0.28964803,-0.30054784,-1.1179533
-0.067087226,-0.53427935,0.77427036,-0.39334348,0.13774066,0.8163734,0.3951536,0.023900464,-0.103019,1.445306,-0.655234,-0.5126764,-0.42406636,-0.032263722,-0.73580337,-0.67286193,0.72062504,-0.06792716,0.4488648,-0.63426274,-0.42177734,0.6684736,0.92138934,-0.095463425,0.25113326,0.36134547,-0.16596778,-0.025545076,-1.0429288,-0.5850726,0.5831452,1.2087518,1.6747535,0.7650872,-0.4592573,-0.05712986,-0.25353986,-0.508157,0.25360015,0.69311523,0.5823097,-0.009354104,-0.28138798,-1.6800292,-0.5706172,0.046349235,1.3999717,-0.46306273,0.2905127,-0.9490989,-0.47476617,0.999849,-0.3217681,0.32066864,-0.511298,-0.8286185,0.9182835,-0.15672116,0.28077328,0.62417656,0.23726094,0.6948051,-0.6130858,0.8005069,-0.26247314,1.4189087,-0.29671657,0.23523842,-1.0020691,-0.031671837,-0.6941651,-0.46744764,-0.39423048,0.059883106,-0.23392712,1.0333426,-0.73491615,0.04589085,1.2968161,0.49866787,-0.20355994,-0.9690663,0.20789975,0.33871153,0.6479188,-0.0018536241,0.39645836,-0.041970138,-0.6419574,0.16432296,-0.1668422,-0.057076383,-0.7813729,-0.5855984,0.7417299,0.54813546,-0.46332324,-0.249583,0.35356402,-0.33749107
-0.18871161,-0.12312995,0.21087004,-0.6320087,-0.100085914,-0.12722681,0.5428513,0.034657344,-0.52815956,0.7034136,0.24718234,-0.6218162,0.24017143,-1.0198632,0.028605865,-0.57913494,1.0506357,-0.23804335,0.295836,-1.1991658,0.6177362,0.34862992,0.49880543,0.18663773,1.7845236,0.7988536,-0.42302513,-0.21405822,-0.3624289,-0.37034655,0.6801429,1.4436563,-0.034985356,0.44400823,-0.71514404,-0.10445798,-1.4541849,0.19502656,0.20084888,0.35443714,0.61270565,0.6127915,0.2902004,-0.52765775,0.018824792,1.0624549,-0.06081903,0.36937967,-0.25215048,-0.2244896,0.028955987,-0.3396498,0.8425316,-0.031383194,-0.92870325,-0.072070085,0.76101273,0.82873845,-0.75025856,0.59950256,-0.38828796,0.2363601,0.6530451,0.693418,0.06229303,0.3862777,-0.056484263,0.34862715,-0.46681407,1.0643454,0.23544371,-1.0466492,0.76257116,0.49571362,0.106431805,0.48077652,0.040244475,-0.45241424,0.04072152,-0.7544237,-0.8628371,-0.0139298355,-0.37783968,-0.47008988,-0.20518921,0.4161171,0.56861365,-0.38609293,0.7469993,-0.16244578,-1.0350969,-0.2081288,0.09197017,0.42793193,1.0120064,0.46863928,0.12881432,0.9169852,-0.29664648,0.07177828
-0.49815327,0.15490976,0.24419317,-0.7726425,-0.21169148,-0.06241251,0.39339414,0.46672225,-0.57425773,0.80354637,0.7251846,0.09372109,0.38088512,-1.3462557,0.113010824,0.37858906,1.1370656,-0.5146362,0.5270453,-0.8182984,-0.23759702,1.0601444,0.9094113,0.73026216,0.6591088,0.62988305,-0.45994207,0.016669234,0.1986103,-0.37195525,0.43474406,1.8078414,0.6690334,0.6890328,-0.10941336,0.05947177,-1.0816485,-0.5527351,0.04604645,-0.21870287,0.45011267,-0.05309945,-0.1896328,-0.27416345,-0.052294236,0.7113738,1.146036,-0.1962481,0.3747492,0.31693786,-0.47575572,0.06743801,0.5741706,-0.060206,-1.1441268,0.3898131,1.337148,0.5955185,-1.4255775,0.23745495,-0.15631808,0.3421997,-0.6361628,1.1659367,0.27719408,0.4559521,-0.7901581,0.23952956,-0.5129733,0.11093929,0.24666405,-0.8713248,0.7393135,0.6570824,-0.14963499,1.4345002,-0.90586656,-0.3640735,-0.31394815,-0.53293574,-0.41210786,0.9701276,-1.311733,-0.44963872,0.36465773,0.99201614,0.89602494,0.17556053,-0.29484788,-0.41417265,-0.34899223,-0.30429897,0.07327808,1.2278706,1.1298915,0.84919024,-0.30600747,1.329631,-0.3282723,0.6604175
0.53057957,1.40713,0.095732875,0.36274847,0.10836859,0.37648407,-0.374227,-0.9483373,-1.3929677,0.5383841,-0.43604895,-0.80375457,0.62636226,-0.55347794,0.2573262,0.31488273,-0.315695,-0.3655845,-0.095801465,0.9209907,-0.99230903,0.7232241,0.73021096,0.69425523,0.80998397,1.0785483,0.32321006,0.19545892,-0.4978712,-1.1682932,0.6444136,1.3459357,-1.5622305,-0.28986332,0.39258003,1.1067963,-1.3131899,0.29178843,-0.2983913,-0.58507943,-0.23299642,0.91267025,0.64974356,-1.2336833,0.6144633,0.39308143,1.3559605,-0.39665693,-0.2826164,0.27927527,0.31661975,0.16174549,1.0643469,-1.0532125,-0.87903893,-0.53352976,1.4428724,-1.5358685,-0.19797221,0.37941575,-0.9982174,0.7545132,-0.3067247,0.86404425,-0.3180769,0.6969568,0.7565317,0.32598394,-0.7434068,0.012625579,0.6889837,0.8497955,0.14013493,-0.6281087,-0.5506523,0.6394251,0.7687317,0.5777455,-0.92167515,-0.21826634,-0.7961901,-0.39059544,-1.2495369,-0.047811363,0.38440487,0.2505149,0.98211616,-0.27579647,-0.34163967,-0.26058334,-0.5392405,0.3188355,0.22144301,0.9763176,0.7068979,-0.29603973,-1.419945,0.5830319,-0.6880836,-0.34442842
-0.3806424,0.44170898,-0.76736677,-0.39402395,-0.1950971,0.1901928,-0.17044671,0.12873445,0.024541786,0.10889714,-0.44227892,-0.3360057,0.23147407,-0.6419149,0.010131572,-0.042683654,1.2119175,-0.14952102,-0.35665488,-0.5969939,-0.18997814,0.19033983,0.76932025,0.33048666,1.0537014,1.084101,-0.49619296,0.5474047,-0.55099314,-0.17925401,0.8705041,1.3713702,-0.27903485,0.2559215,-0.57440734,0.23784484,0.015042209,-0.801555,-0.49400756,1.0054104,0.2299077,0.30617383,-0.32062346,-1.1659385,-0.24984783,0.2872804,-0.32232735,-0.705517,0.113755226,0.9511586,-0.77234215,0.73798627,0.43808344,0.33624974,-0.12439407,-0.162993,0.39956424,-0.1691323,-0.7627386,-0.006438473,-0.25185993,0.46210593,0.5776027,0.2837186,-0.6720303,0.21317483,-0.38269433,0.26328546,0.1777554,0.50455445,-0.00060770736,-0.22847,0.29676512,0.49818638,0.31264216,0.6358572,-0.39447987,0.33591533,-0.5694073,-0.15817215,0.31703618,0.7342404,-0.36025453,0.1388339,0.038982984,0.14086273,0.77487475,0.045894824,0.2671534,-0.68533355,0.21863492,0.048176423,-0.7185733,0.06512393,0.82952964,0.4920622,-0.42435655,0.5484937,-0.33581445,0.28409806
-0.07543452,-0.6463522,0.48526537,-0.30089042,0.35625768,0.14504004,0.69214463,0.19988945,-0.72077334,0.4960857,0.31755477,0.18601699,0.3540709,-0.9554786,-0.28014576,0.1491794,0.8238283,-0.5047851,-0.0733444,-0.3343865,-0.031681627,0.6289714,0.9857274,0.48059624,1.2989893,0.92508584,-0.5003271,-0.3292797,-0.74606436,-0.12593518,0.82738876,1.3591176,0.35902333,0.6098291,-0.078327335,-0.062956765,-0.978535,-0.18315604,-0.24962723,0.41143775,0.35080606,0.8495945,-0.27964526,-0.51538193,-0.07757013,0.41310272,0.17001727,0.13880828,-0.2125847,0.35678023,-0.23319331,-0.097204134,-0.026951954,0.30391857,-0.49751773,-0.27836698,0.39746454,0.16645092,-0.45937252,0.025570013,-0.57670015,-0.24047232,-0.283709,1.0424887,0.021698048,0.20280258,0.26580188,0.6035701,-0.3049229,0.19851881,-0.0047392156,-0.38369328,0.30137727,0.33382764,-0.100316815,1.1494813,-0.41449013,-0.29163748,0.053401235,-0.15663876,-0.4801384,1.2235352,-1.1034409,-0.43858573,0.60704774,0.19994844,0.1942675,-0.14943905,-0.43176863,0.22246242,-0.15584064,-0.6613616,0.12620436,0.4112731,0.61631244,0.4225216,-0.4810684,1.0919621,0.21928291,0.21043725
-0.18343467,-0.27839392,-0.002511109,0.0054758014,0.6557399,0.5393014,1.272041,-0.1465249,-1.421499,0.7627333,0.25267887,-0.14448965,-0.16363215,-0.9675188,0.28015286,0.442262,0.9084932,-0.44586298,-0.021999424,-0.63054276,-0.3119585,0.5421087,0.88172966,-0.36738178,1.5413435,0.47904325,-0.69727004,0.17373355,-0.53462744,-0.29364765,-0.038522333,0.9652565,0.35159475,0.33468816,-0.7681903,-0.60623026,-0.449242,-0.9228836,-0.25175643,0.34922966,0.70596296,0.5118275,0.42938212,-0.6197911,0.46862435,0.23041989,0.3573964,0.04789137,-0.5540406,0.49004054,0.15920351,-0.0544611,0.33380544,-0.48458472,-0.21151899,-0.31128967,0.37617162,-0.25286406,0.37455472,0.82106894,-0.65833014,0.28863552,0.56636035,1.1248701,0.39003444,0.51888466,0.260231,0.79287606,-0.8106923,1.5785267,-0.31619632,-0.66907,-0.0014377785,1.345712,0.9036491,0.7677781,0.24696195,-0.4411922,0.80311894,0.056269232,-0.9858527,0.4151164,-1.3982186,-0.1745547,0.016985767,0.35520056,0.42507628,-0.52980936,0.0385445,-0.16343643,-0.621595,-0.66659456,-0.38581482,-0.19068219,0.6722929,-0.122120485,-0.41438407,0.1824909,-0.048309624,0.18882902
-0.47469726,-0.19534865,0.25941887,-1.0488056,-0.33611286,0.13155204,0.3432062,0.11863398,-0.5406415,0.6153205,0.35738593,-0.0070623267,0.15082395,-1.2121651,0.110350125,0.08358477,1.2522898,-0.128638,0.63401747,-1.0361508,-0.3150013,0.8631926,0.49830094,0.7752517,0.68116045,0.66653705,-0.44779074,-0.25297266,-0.09812334,-0.37773904,0.40755075,1.6642061,0.6574489,0.6071988,-0.17557995,0.11338984,-0.83199507,-0.11805891,0.123310395,0.77758366,0.45387074,0.51294243,-0.54554963,-0.77471656,-0.4447565,0.91078264,0.9463437,-0.30576187,0.423199,0.74727154,-0.19078122,0.059073325,0.4896002,0.60205066,-1.2810296,-0.17211795,0.9579398,0.5394627,-1.6416979,-0.092547946,-0.03964919,0.612509,-0.41509303,1.1555556,0.08173684,0.67119634,-0.8358726,0.17331223,-0.39410955,-0.1378607,0.30477852,-1.2445444,0.7320328,0.6388081,-0.0023160728,1.3947566,-0.94317526,-0.9119983,-0.35071108,-0.61177504,-0.14291303,0.81589323,-0.8337927,-0.3326858,0.7859558,0.6931348,0.60633165,0.05443383,-0.43546048,-0.053389978,-0.6044924,-0.28826562,-0.1829945,0.9703099,1.0246638,0.44768527,-0.37042457,1.4669217,-0.30451646,0.43481532
0.033099815,0.07432624,0.44327366,-1.329528,-0.018670531,0.4512977,0.4523555,-0.28447208,-0.5775247,0.52991515,0.057208605,-0.075103365,-0.010051556,-1.0242285,-0.075188436,0.076276645,0.70757216,-0.21971709,0.23576833,-0.76401883,-0.5488929,0.8340667,1.0336913,0.5835047,0.38809532,0.8704072,-0.6691069,0.011266042,0.10203719,-0.44338143,0.108308494,1.3300136,0.15830256,0.36134613,0.19782795,-0.020936279,-0.6074958,-0.20905505,-0.3946393,0.43054804,0.11998003,0.54388165,-0.19305083,-0.30942738,-0.10535332,0.9133013,0.7623198,-0.24312049,0.095455706,0.95798665,0.042021073,0.37270552,0.17041712,0.10511131,-1.117641,-0.14095777,0.58729035,0.09935367,-1.0828148,-0.04765307,-0.11229615,0.8823783,-0.6173134,1.0133787,0.07867472,-0.06737822,-0.94442457,-0.026304226,-0.66152287,0.20731945,0.21564078,-1.2311097,0.63070124,0.47097507,-0.395123,1.1358092,-0.42254055,-0.6893812,0.13860425,-0.12593675,-0.31182352,1.2177995,-1.3285754,-0.12287291,0.73562664,0.119662754,0.6782486,-0.06988289,0.18290186,0.12898017,-0.72157717,-0.27862883,-0.2814483,0.47012866,0.8887629,0.3218473,-0.34021974,1.1725115,-0.015225361,0.5906613
