dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
0.08862046,-0.7247224,0.32006833,-0.086741656,0.5566434,-0.2934461,0.9331022,0.41114947,0.10532247,0.65537333,0.31895503,0.8753066,-0.19737032,-1.0161481,-0.89691865,-0.5009079,0.08931386,0.4191531,-0.11646765,-0.48588547,0.80408114,0.9972634,1.3018972,-0.8450168,-0.15196423,0.06709,-0.28568935,0.39529514,-0.2421453,0.38641685,-0.2885351,0.4968566,-0.3339148,0.42154628,-0.08350664,0.28473788,-0.81874764,-0.34503242,-0.60990715,-0.18148983,1.3427573,-0.027801225,-0.49859872,-0.63901573,-0.18596321,-0.33902767,0.8059623,-0.0190358,0.10869401,-0.6006602,-0.011120809,0.6652494,0.36278507,0.7846538,-0.029230181,0.06249354,0.39645788,-0.2571669,-0.7297456,0.05247501,-0.3212899,0.36359322,-0.22036327,0.13727027,0.64419365,1.5289129,-0.33171567,1.848976,-0.022401547,0.8142013,-0.9585024,-0.9413702,-0.11734001,1.0446777,0.6502892,0.6836792,-1.0627089,0.36795327,0.029477555,-0.4259135,-0.31252012,-0.6090562,-0.7877911,-0.5742801,0.73532146,1.6145108,-0.37212774,0.0727404,-0.3134799,-0.028378848,-0.7948507,-0.21776673,-0.49614653,0.19993867,0.5923605,0.111263186,0.7776159,0.013919398,-0.4904756,-0.28028414
0.116749175,0.6263872,0.46240816,0.48856124,-0.08097397,-0.478778,0.4661419,-0.035161823,-0.45055726,0.28980094,0.38260075,0.22645524,0.6232751,0.1543759,-0.14901242,-0.09600743,0.5888638,0.5862214,0.16967475,1.1533083,0.29240432,0.32077348,0.99350464,-0.07572518,-0.0040812157,0.36874804,-0.7542142,-0.54572546,-0.40308017,0.5865864,0.8052045,0.971324,-1.1536273,1.225983,0.78913355,0.39587975,-0.34243748,-1.1571733,0.39948934,0.115896106,-0.045504518,0.4295405,-0.1228799,-0.80267555,1.2035859,-0.8847892,-0.24863766,-0.5355925,1.0185786,0.94023705,-0.58443356,0.41310665,1.2096877,0.36673042,-0.004386222,-0.6075514,1.1071347,0.3871184,-1.1122499,-0.30010965,-0.5093032,0.66433555,-0.71956766,0.4537784,0.11549168,0.096715614,0.65935826,1.4427427,0.56960034,-0.29334158,-0.5456988,-0.87239003,0.045346674,-0.36292446,-0.11858193,-0.027124366,-0.7324477,0.24211489,-0.26843953,-0.38923,-0.7538281,0.5810697,-0.8122643,-0.05958378,0.72274756,0.4890499,0.5828932,0.604151,-0.13685597,0.09161469,-0.58469695,0.27859792,0.018013338,0.89323664,1.163308,-0.3336619,0.4667033,0.57419914,-0.25772068,-0.82000077
0.18728742,-0.23687018,-0.19690964,0.08158159,0.021984931,-0.102482386,0.3756329,0.20932637,0.2760314,1.0420406,-0.75696945,0.19775495,-0.5692584,0.08183399,-0.3830762,-0.34016368,0.542597,0.35066998,-0.25047863,0.39663666,-0.38332283,0.079622716,1.8990798,-0.33557072,0.5136682,0.6307797,-0.40500918,0.326443,-0.2743286,0.73686874,0.31259,1.1872598,0.1686993,1.1209466,0.46629295,0.26918864,-0.26029548,-0.3213938,-0.4238245,-0.08103838,0.7607701,-0.11479671,-0.4897918,-0.9297025,0.5919094,-0.12060817,1.1040068,-0.55144376,0.8453614,0.8360964,-1.0536084,1.5310805,-0.053143334,0.17467144,0.17906529,0.23081505,0.08983131,-1.0611625,-0.7537105,-0.0140544735,0.53127676,-0.3153618,0.09446664,0.55487406,-0.7896103,0.44998696,0.20118357,1.1241163,-0.21463126,0.27006856,-0.15022007,-0.40180442,-0.13658287,0.8736463,0.019521538,0.78796786,-0.5796717,-0.24230401,-0.09722692,0.07818211,-0.57968426,-0.13940017,-0.75093067,0.12027494,0.89474237,0.98170024,0.08185507,-0.7755702,-0.5593733,0.580193,0.09469876,0.19532037,-0.5068969,-0.21391909,0.71871865,-0.09110193,0.43097603,0.12312654,-0.54482865,-0.01816138
0.47920468,-0.47848818,-0.2989644,-0.18624566,-0.8687548,-0.12006753,0.14464507,0.577749,0.47868833,0.93660986,-0.005243071,-0.2651279,-1.0968708,-0.27585366,-0.49627155,0.006626483,0.40253103,0.38409516,0.27148226,-0.23355952,0.059225522,1.2632132,1.1973608,0.09406168,0.112174064,1.040367,0.44898775,0.36064348,-0.48754692,-0.87032384,0.8468021,-0.099015325,-0.0027138474,1.048024,-0.41033596,0.529657,0.35210216,-0.53011423,-0.4599499,-0.43017578,0.5264389,-0.32831654,0.6242488,-1.4796704,0.5089628,-0.4759434,0.88076794,-0.27733827,0.06369727,0.69918853,-0.05146591,-0.10499423,0.19224355,-0.3497104,0.27549672,-0.3032172,0.1694551,0.08102821,-1.0186707,0.22451124,-1.1302243,-0.08020729,-0.15617257,0.0849846,-0.841257,0.46839392,-0.41116008,1.303862,-0.52592033,0.31793675,-0.20391813,-0.26725528,0.22409378,-0.32712278,0.7268237,0.604811,-0.9399609,-0.37664375,0.46754366,-0.25307068,0.14667696,-0.08877854,0.6459013,0.15844919,1.2297194,0.2835987,0.6198205,-0.9408607,-0.20219477,-0.01877788,-1.1102736,-0.354006,-0.36542478,0.469326,0.5661874,0.7366278,0.19415924,-0.21552011,0.7438964,-0.1620046
0.4041168,-0.81686825,-1.3113142,-0.66875345,-0.07983684,0.013224487,0.5868012,-0.25187835,-0.27667227,1.1020246,-0.4164261,-0.09571659,0.89384925,0.11207198,-1.6406181,0.15923932,0.59995437,0.24843428,-1.0722144,-0.048702937,-0.10338139,1.3055258,0.9582814,0.5349124,0.5020679,0.40986022,-0.37801138,0.3175174,-1.0043182,-0.30598888,0.3853884,0.7438279,1.4263179,1.4835209,-0.49510014,0.55817467,-0.17243482,-0.928544,-0.68544656,-0.26204598,0.7205447,0.09229525,0.020874044,-0.8021755,0.11216237,-0.67557657,1.0044547,0.35818896,0.25226653,-0.090944506,0.3420522,0.77774733,0.08468621,0.7814307,0.6694789,-0.07650663,0.50101644,-0.49514544,-0.8464821,-1.1653786,0.09110521,0.07981598,0.13805872,1.1133348,-0.04575063,0.59874046,-0.11212585,1.0041802,0.8853584,1.2494519,-1.3614774,-0.5404659,-0.65871376,1.0111649,0.023217611,0.547353,-0.43935296,-0.3178633,-0.3360281,-0.51465183,-0.050052222,0.13596135,0.3380625,-1.3583885,0.6959488,1.6721517,-0.44472268,-0.13688082,-0.53664744,0.9608781,0.66607994,-0.48458737,-0.11895814,-0.20952232,1.5631924,0.012601572,-0.3619704,-0.7283203,-0.2980852,-0.5576455
-0.5545092,0.17536841,-0.6245769,0.7381663,0.47927853,1.0557607,0.43067425,0.19004397,1.3046892,0.41305184,-1.0810317,-0.9925002,0.39269882,-1.9493963,0.40879858,0.55574554,0.40750837,-0.88820505,-0.24168299,1.5831223,1.4704248,1.1838852,0.1181254,-0.7876484,0.28682187,1.3887445,-0.22958894,-0.24556981,-1.0445843,-1.4569873,-0.26137716,0.84340405,0.65059,0.8894702,0.2486662,0.06000108,-0.7008501,-0.6437796,-0.0063972385,-0.3651874,1.6147412,0.5690636,-0.09890714,-1.6123807,-0.65306574,0.16707246,1.011105,-1.0399631,0.48666996,0.5860253,-1.1698483,1.5529504,1.1723855,-0.6064784,0.66742176,0.22379892,-0.08907405,0.11386943,0.2602224,0.9120431,-0.020913905,0.43797687,-0.5275951,0.060185697,0.4363298,-0.12908392,-0.69515353,1.176696,0.3927957,-0.26989052,-1.7245828,-1.2215906,0.64464706,-0.018013947,1.1274188,0.69708675,0.47846264,-1.3306596,0.6700851,-0.4687587,-0.10484681,-1.0054612,-0.38885087,-0.449856,0.98722357,1.3521565,0.78825384,-1.2625183,0.8640058,0.58369184,0.3303037,-0.54678977,-0.909587,-0.69439816,0.26320943,0.26328638,-0.3668926,-0.5618837,0.24859181,0.8246536
0.8909968,-0.38749877,-0.044674616,-0.008073147,-0.19202767,0.13443634,0.8813924,0.5368667,0.4793232,-0.11347316,0.29335967,-0.17002814,0.052438937,-0.8076898,-0.6107633,-0.2455705,1.225714,-0.14691103,-0.42908245,-0.515647,0.49603337,0.26708004,1.2527317,-0.09455751,0.6668357,1.373376,-0.555355,-0.10732946,-0.5275303,-0.71092796,1.5018173,0.9021447,-0.43307653,0.64525074,-0.25528908,-0.5190949,0.1764689,-1.1414859,-0.012910933,0.32428482,0.527593,0.86406404,-0.24066639,-0.7613312,-0.13344078,-0.27027455,-0.30451193,-0.34430158,-0.04551627,0.48812422,0.2145189,0.21696886,1.1119822,0.2881164,0.027760725,-1.0237451,0.22597285,0.11896479,0.06433596,0.17138386,-0.7778413,1.3139889,-1.359494,1.0957425,-0.8358527,-0.037438825,0.45422527,0.59520996,0.14656867,0.13288628,-0.058478728,-0.45498523,0.38332626,0.38779125,0.81464577,0.44685122,-0.24154899,-0.14335474,0.3745488,-0.2763482,0.55078673,1.2044555,-0.5644729,-0.43207058,-0.26831242,-0.036553442,-0.13984308,-0.77238005,0.86667603,0.21659718,0.18569095,0.22952656,-0.9142808,0.03385819,0.6877859,0.21390438,-0.06242646,0.6749137,0.78165984,-0.09062457
0.022299418,0.25416553,-0.7015416,-0.7271539,0.95232844,0.29355174,0.21041647,0.022178328,-0.19193502,0.17835823,-0.26073304,-0.8305104,-0.03679299,-0.6205168,-0.42391118,-0.3920925,0.7356003,-0.24047922,-0.18517597,-0.08801762,-0.6505645,0.074951656,0.59077877,-0.06977181,-0.20944753,-0.015076238,0.16065648,0.2754432,-0.07239437,0.0030367947,-0.18353209,0.9042061,-0.41284397,0.22251926,0.2930769,0.5487556,-0.27684805,-0.16054156,-0.70726264,0.8021153,0.30280393,-0.33420393,-0.01714708,-0.77366596,0.57257974,-0.4705314,0.50836086,0.22776292,0.34347054,0.3344887,-0.021384846,-0.16439435,0.30708107,0.073219754,0.66069305,-0.44484392,0.73330003,-0.3803186,-0.717235,-0.7849547,-0.6769961,0.049863856,-0.4218065,0.4990721,-1.0093688,0.87828374,0.33910435,0.34712565,-0.35271278,-0.042136285,-0.7939426,-1.1961112,0.19269185,-0.3472507,0.32153124,0.15255563,-0.73168063,-0.61861855,0.29098728,0.027883315,-0.36673287,-0.2662936,-0.65111476,-0.46765673,0.41997987,0.53522927,0.8491926,-0.39543724,0.23191477,-0.15108252,0.26702556,-0.040207684,-0.20836802,0.75649166,0.8087782,0.2901404,0.099089876,-0.4309513,-0.73583513,0.1292647
0.8478427,0.51144695,-0.40587497,-0.28103808,-0.44182414,-0.12042323,-0.030330379,-0.053977393,-0.32182217,-0.054972377,-0.094707824,-0.2052082,-0.18551907,-0.002406572,-0.69946784,-0.45548806,0.34396127,-0.046221916,0.22421962,-0.52374303,0.36842984,0.39546666,0.3598376,0.06567125,0.0679209,1.2482116,0.025916154,0.43568775,-0.047002334,-0.3506367,0.1106155,0.4057992,0.12644912,1.0006689,-0.21004152,0.364244,0.4545496,-0.64059865,-0.41629675,0.25949624,0.7862407,0.20045286,-0.05072555,-1.6424156,0.002473005,-0.33509552,0.7818162,-0.8212328,0.20312858,0.40875414,-0.3819331,0.5186209,0.74660563,0.74252844,-0.7229428,-0.35505044,-0.091413416,-0.33194906,-0.09600691,0.0022572507,-0.49702424,0.813734,-0.65184313,0.40913326,-0.38240263,0.26951778,-0.15852527,-0.4897889,-0.1272723,0.73314947,-0.78508556,-1.1519291,-0.07563625,-0.14633685,0.5379845,0.3369626,-0.03566806,-0.33396438,0.47032055,-0.5622152,0.25057837,0.36739007,0.002919888,0.8621975,0.017084345,-0.1812916,-0.0013619576,-0.8052253,0.30929762,-0.20751488,-0.13445058,-0.3340141,-0.2531935,-0.066463254,0.5947141,-0.05300184,-0.029480506,0.034596905,-0.06700028,0.6898005
-0.25635058,0.42535618,-2.0525322,-0.90231436,0.106941074,-0.0009712678,0.2959287,-0.34566,0.64053357,0.3252933,-0.64692956,-0.18334995,-0.5213595,0.0058975895,-0.9224451,0.38943058,0.81756395,0.36985546,-0.2928296,-0.23737109,-0.22744654,0.18724355,0.57699704,-0.5106174,-0.7033179,0.5915285,0.3201037,-0.56228405,-0.4726246,-0.6173799,0.10553744,0.73202676,-0.4321028,1.3455929,-0.3758791,-0.863896,-0.17635587,0.26840544,-0.64873254,0.16928147,0.46361667,0.34101284,0.046671472,-2.1399817,-0.07452422,-0.47657955,0.43820122,-0.035851065,1.2264675,0.38982725,-0.4682632,-0.08273308,0.19496478,-0.48298192,0.12800643,-1.1725652,0.428665,0.42618597,-0.19208854,0.52320385,0.500936,-0.49537027,-1.0962002,0.8642809,-1.3897755,0.097732894,0.38040373,0.7072947,-0.1725994,-0.281948,-1.239085,-0.7616452,0.11015771,-0.36487663,0.05533322,-0.5690687,0.30791953,-0.37653852,0.17072214,-0.34848976,0.64812136,0.24042846,-0.35682467,0.79870844,0.6133909,-0.09449201,0.42998496,-1.3220257,0.19591706,0.81687534,-0.6255209,1.2941937,-0.66585755,1.2169096,0.43789276,0.23995693,-0.38526207,-0.48938823,-0.13766316,-0.32620704
