dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
0.721138,0.098421715,-1.11322,-0.03304189,-0.13126539,0.3791962,0.5370244,-0.28211838,-1.3350091,-0.6043249,-1.3935525,-0.15908694,1.0200391,-1.9475161,-0.807285,0.8183779,1.5985355,0.57452995,0.43725172,0.8937377,0.42211327,0.15987241,1.2194461,1.0920955,-0.12757976,0.43435565,-2.0634189,1.747067,0.1086971,-1.8751128,-0.107774064,-0.06488033,-1.3120812,-1.322973,0.19937691,0.7244854,-0.96988565,1.4332968,0.078427784,-0.107902296,1.0471385,0.9841982,-0.35465932,-0.5157428,-0.8356642,0.35820463,0.9632342,-0.7198062,0.45267186,1.7448881,-0.3338075,0.39391083,1.3876559,-1.5626299,-0.657479,-1.4568913,0.118721426,-0.65656495,-1.5700288,1.8757983,0.048064876,1.7984341,-0.08854823,1.3726766,-0.22995645,0.21507053,0.57574254,1.2327803,0.5692912,-0.8744467,-0.17865342,-1.4451734,-0.24079496,0.0954351,-0.66755223,2.7142625,-0.18732944,-0.70408934,0.8821122,0.66923946,-0.7140089,-0.09783926,-0.8783054,1.1677698,0.2248376,0.7836788,1.5353769,-0.47782046,-0.70726186,-0.0054239864,-0.67131954,-0.5765045,0.5779027,-0.75903004,-0.45602766,-0.7350637,0.42694893,-0.4158875,0.3381777,-1.5917584
-0.14031681,-0.4832587,-0.64886504,-0.34632155,1.3249156,0.32656965,0.70003265,0.43466115,-0.9474176,-0.30492347,-0.6887981,-0.45055836,-0.749149,-0.8150413,-1.0124017,0.4310334,-0.24728672,-0.6900214,0.18234211,-0.18257979,0.76822984,1.1613553,0.16143249,-0.8716201,1.1221523,-0.7749042,-1.0453044,0.009105304,-0.10169452,-1.1417593,0.54355204,0.8243509,0.015783861,1.565713,-0.6905907,0.1871857,-1.0310698,-0.8151183,0.14086066,-0.34299645,1.2929265,0.6236257,0.1773079,-1.0246927,0.38318062,0.19482589,0.6217513,0.40434167,0.7978184,0.7501446,-0.11892859,-0.29306304,0.88767296,0.37698323,-0.7717041,-0.14131181,0.17943077,0.21511368,-1.0022272,-0.36818537,0.24106033,-0.52531636,0.09518145,-0.43854925,-1.039201,0.49801803,-0.25617814,1.0757338,0.38091263,0.37631682,-0.4468754,-0.5319328,0.46140382,0.26462242,-0.051507235,0.22723621,-0.24502443,0.4303491,-0.47117287,-0.360979,-0.6083254,0.9125038,-0.15458034,1.4216787,-0.54039115,0.2728899,-0.8353797,-0.4997383,-0.23123254,0.46072245,-0.6145474,0.7410851,0.38055283,0.52219,-0.9151426,1.0868158,-0.5990787,0.45273182,-0.98638445,0.38100913
0.3656589,1.6067251,0.109111786,0.0533242,1.9184598,-0.85299844,0.21527544,0.35276285,-0.8097494,0.18173802,1.2257041,-0.82122886,0.20295858,0.29915714,-1.9311898,-1.4310548,0.070426635,0.39470246,0.6027233,0.31709707,0.10122895,1.8024242,-0.39490166,-0.11999324,0.3949903,-0.070091665,0.75262964,0.55066746,0.62982005,-1.2053604,0.2976088,-0.08952291,0.3108083,1.0517355,0.08575394,0.6002354,-0.67983997,-0.5321304,-0.040814757,0.8149859,1.2624702,0.28032807,-1.1720022,-0.079240136,-0.08836815,-0.3771626,1.1456984,0.32007393,0.9336455,0.07455232,-0.8852135,-0.17512281,0.7424027,0.025328055,1.1109736,-0.25433016,0.53655165,-0.08860996,0.60001475,0.8926192,0.6211386,1.2312168,-1.1155794,0.6598664,-1.0281892,1.7169286,-0.7091136,1.7920626,0.6127328,-0.046240192,0.3400436,-0.7277431,-0.47437486,0.19770285,0.37386048,1.0485145,-1.7996924,-0.46052176,-0.21914484,1.3362327,-1.9358618,-0.49207014,0.20430955,-0.16830379,0.17037357,-0.23299408,0.17867301,-0.9487002,-1.0587723,0.049145076,-1.0972344,-0.78895324,1.7143215,-0.49964958,0.54570174,0.47992674,-0.5916357,0.45141104,-0.04663996,0.32573196
-0.33674872,0.82499117,-0.8403782,-0.400675,-0.44460464,-0.23619634,-0.074813545,0.9649118,-1.02759,-0.17231834,-0.21789064,-0.49027136,0.51154786,-0.78249943,-0.53928334,-0.13612294,0.60028523,0.38357234,-0.29848203,1.0891201,0.36712825,-0.017179318,-0.12501417,-0.61814463,0.75570244,-0.35908502,-1.3378628,0.11128976,1.0026251,-0.545607,-0.29022756,1.2161977,-0.8274022,1.2690204,0.2879285,1.265953,-0.5721454,-0.56892294,0.52451515,1.3288436,0.4292954,0.7421976,0.027680434,-1.0166854,0.34804037,-0.08042227,0.53537405,1.3003308,1.1090693,1.1102624,-0.11932819,-0.55398417,0.41676104,0.109663114,-0.6300333,0.15961824,0.57132316,0.47346643,-1.3440831,-0.17971085,-1.0828276,0.1311394,-0.1475056,0.28625637,-0.20477076,0.29100415,-1.1193633,1.0552001,-0.37263855,-0.3639372,0.18200569,-0.85272175,-0.18314794,-0.66892844,0.73557395,0.9019043,-0.6438527,-0.11250801,-0.24160098,0.3500814,-0.71290016,0.16140044,-0.39797452,-0.013048838,0.4146097,1.0323441,0.099175364,-0.36821508,-0.24009705,0.9463102,0.0010382574,-0.6531149,0.43444836,0.24300809,0.37743673,1.056773,0.5914124,-0.18923993,0.15648814,-0.15047565
-0.14996155,0.2912974,-1.5799614,-1.0599287,1.4541184,-0.34596917,0.91744125,0.8604391,-1.1993778,0.0092915045,-0.32596484,0.11884087,-0.60069287,-0.2732989,-1.4963365,0.029857561,-0.07020267,0.6856433,0.01524547,-0.64680874,0.8591508,0.9580074,-0.2376036,-0.4450542,0.94084245,-1.5232499,-0.55625105,0.5279289,0.66230774,-1.5864447,0.55244404,0.3614436,0.20737101,-0.87959456,-0.851713,0.67976373,-1.0128214,1.1037875,0.7598487,0.8066752,0.7001896,0.23995237,-0.89560974,-0.79443055,0.68724555,-1.00445,1.1384274,0.50456613,0.21469519,0.12657438,0.97183937,-0.2385347,0.8592669,0.67734116,-0.16510934,-0.27625382,-0.4587051,-0.3408198,-1.0265895,1.0950118,-0.9592104,1.3902228,-1.2529744,0.77835983,-1.5991628,1.5143276,1.000733,1.6875653,-0.022767384,0.04836605,-0.4242253,-0.3068585,-0.91819763,-0.31194437,0.1934239,0.4260657,-1.0511785,0.07826159,-0.87710476,-0.557159,-0.020223552,-0.8995634,-1.0538992,0.0042450237,1.0534724,-0.7768465,0.38259614,-1.0,-1.0161694,-0.49849036,-1.2629321,0.2229138,0.19368774,0.07462762,0.688077,0.71040833,0.39735895,-0.20154664,-0.515957,-0.07769032
-0.60355926,1.1718177,-2.1960893,-1.6582047,2.0242434,0.1803117,1.6858455,-0.0113779735,-0.64694583,-0.19308345,0.17741126,0.23030992,-0.14733706,-0.68559587,-1.2476742,1.1528592,0.9909405,1.8713223,1.0251666,0.4076232,0.6448126,0.6040485,0.39061627,-1.5696051,0.38412184,0.28914043,0.9442145,-0.12510735,-1.0762801,-1.0463257,0.24767578,0.617247,0.371653,0.03564389,0.081123635,-0.356345,-1.4563748,0.5973696,-0.57458377,0.6787231,-0.39224887,0.056701973,-0.9344641,-1.867078,-0.9035501,-0.12310121,1.1094213,0.3755901,1.4410558,0.4665038,1.6758035,-1.587111,0.7320713,0.13264099,-0.71091694,-1.6285808,-0.03620599,0.2570434,0.94638187,1.361827,-0.18812087,0.9689133,-0.58267033,0.93317187,-1.8876532,1.0598104,0.3185963,2.8634977,-0.099883586,0.16024637,-0.038574006,-0.54475,-0.019150535,-0.42516956,-0.9656631,0.041570593,-1.7012562,0.6680772,-0.41738212,0.055023786,0.5632427,-1.4975495,-1.3518836,0.6351497,0.6763771,-0.29328647,0.06300603,-1.1395284,-0.3223748,0.48228887,-1.4289193,1.2669832,0.49220398,-0.7733581,0.47447592,0.95223075,0.26028404,0.86891365,-1.4021648,0.3583562
0.02937566,0.011752495,-0.02132955,-0.01472916,0.088551536,-0.010174655,-0.005576832,-0.0016722315,-0.019521274,-0.0144932745,-0.020232651,-0.026913127,0.0042908387,-0.042339087,-0.055178713,-0.006670725,0.09738833,0.013866821,-0.016125942,0.0036376005,0.008474397,0.028635263,0.00070600555,0.014809051,0.039894592,0.061793186,-0.013123137,0.023790577,-0.00790484,-0.060094755,0.04713515,0.05251809,-0.032817557,0.029522289,-0.009202821,0.030184705,-0.016248995,-0.028058458,-0.0125239715,0.022826996,0.028696422,0.03559756,-0.005633158,-0.061866496,0.005673191,-0.022760725,0.048508584,-0.039483152,0.039862417,0.040813323,-0.0063775973,0.045223113,0.08722456,0.018877933,-0.014577466,-0.035266355,-0.040242553,-0.019779762,-0.029761877,0.043272648,-0.019039797,0.050165087,-0.039401848,0.05133439,-0.026195107,0.096674085,-0.0019947377,0.088943966,0.009943274,0.020188743,-0.048111092,-0.066231966,0.011920358,-0.000598416,0.008966925,0.04407384,0.0136486115,-0.00055493304,-0.009292713,-0.011272663,0.021389317,0.04714673,-0.046164412,0.017058956,-0.007844157,0.022281313,0.041505948,-0.050567113,-0.011510118,0.0062635727,-0.012799889,-0.0031673973,-0.01889811,0.0033692047,0.017087216,0.020870805,0.0124138985,0.029225739,-0.04397652,0.018727286
-0.39269713,0.25646874,-1.1190511,-1.6782743,1.7548933,0.30149254,0.38665208,0.4757427,-0.04248668,-0.52128094,0.15791814,-0.5568237,-0.41278467,-0.3244816,-0.67317265,-0.6511529,-0.23136643,0.3290816,-0.3014812,1.3454016,0.58103615,0.88281804,-0.079223216,-0.61889535,0.8512401,-0.6319072,0.3695049,-0.6627903,0.2561501,-1.23073,0.70631075,0.9592742,-0.8432155,0.034588628,0.46571663,0.42698857,-0.9803176,0.8435953,0.596899,0.4841343,0.43664497,-0.3869695,-0.6658902,-2.130803,0.48478782,-0.96016544,2.1137495,-0.22024782,1.6339129,0.23894677,1.5564392,-0.911521,0.9613016,0.9645514,0.34356782,-0.6339568,-0.59823555,0.17967923,-0.99037266,0.56949806,1.6202842,0.54237765,-1.0877404,0.5182422,-0.45055377,1.2648475,-0.3302975,1.2589514,-0.101888895,0.39656368,0.14037856,-0.7804435,-0.40118554,-0.5387489,-1.0941522,0.57300025,-1.8465383,0.16478828,-0.19872515,0.08002288,0.81582695,0.018252997,-1.5003729,-0.39333943,1.4098096,-1.4405721,1.7550088,-0.5970859,-0.8368145,0.0024941142,-1.0052185,0.9661563,0.76082975,-0.16962962,1.5927876,0.9274934,0.027130365,0.35152352,-1.28366,-0.23392151
-0.046143055,1.3476601,-0.35367858,0.015587534,0.9913225,-0.4042722,-0.20465964,-0.17389151,-1.04696,0.15318157,0.82813185,-0.80586857,-1.2387788,0.4958451,-1.7374034,-1.326935,-0.38489386,0.2926909,0.22429556,0.24599689,0.025378957,0.96673805,1.5264528,-0.2702761,0.4518084,0.31272054,-0.3697163,-0.2254706,0.17225726,-2.372271,-0.17263238,0.079654306,-0.42026353,1.348847,-0.7530801,0.71863264,-0.7214333,-0.53776497,0.37686777,0.94695663,0.8454435,0.5150881,-1.1007841,-0.14361218,0.43474156,0.2816537,2.0269809,0.6838285,0.17690212,-0.089822054,0.14338078,0.21843505,0.40550655,-0.0072046504,0.1991863,0.59755135,0.3455411,-0.06063878,-0.5334172,0.8722967,0.57044756,0.64713585,-0.19474183,0.1382388,-0.79396355,1.2796919,-0.6474735,2.7694006,0.21516553,-0.5786268,0.99743646,-0.87844634,-1.3282458,0.31653383,-0.36771822,0.92790097,-1.444181,-0.3733285,0.6431119,1.7011293,-0.19887978,-0.18411657,-0.40399817,0.13887791,0.65084904,-0.9960866,0.123707846,-0.9140226,-0.7489342,0.34261674,-0.7323023,-1.3636724,0.7727319,0.80419284,0.64080834,1.5130652,-0.16644603,0.10896636,-0.09950396,0.07589713
-0.10166606,0.24828862,0.15565875,0.32929942,0.46182448,-0.17995839,0.5619787,0.61595744,-0.43505132,0.25726387,-0.47480592,-0.119992346,-0.03141976,-1.0312434,-0.7038895,-0.74114555,1.661287,0.36705497,-0.25694063,0.5903685,-0.061806392,0.24329609,1.0245181,0.4964855,0.12743168,1.5416605,-0.37582973,0.44571528,0.1460237,-0.06530629,-0.23801582,0.041827794,-0.23909812,0.70398664,1.1977236,0.12806086,-1.1233279,-0.20567505,-0.5648385,-0.67387277,-0.026802517,-0.04532171,0.48324504,0.25885743,-0.17939785,0.07642527,1.9997728,-0.10556244,0.64063656,0.9595358,0.32906386,0.3978041,0.4562367,-0.7347476,-1.969774,0.044733673,-0.12729822,-0.3723217,-0.78995264,0.85588074,-0.13504091,0.34850615,-0.5351839,0.6984791,0.4047368,0.37986472,0.8644835,1.0018306,0.22564434,0.03686997,-0.7168365,-0.9089848,0.51522183,-1.232508,-0.25301358,0.9080885,0.7519194,0.19561604,-1.0657103,0.3666332,0.028971314,0.6059174,-0.43371195,0.09113224,0.089594774,0.6128958,0.028539933,-1.122212,-0.62498194,0.4141874,0.62030685,-1.0679402,0.15731448,-0.29934007,0.2457683,-0.07196903,0.9037776,-0.039801735,-0.0264563,-1.1166399
