dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
0.11987598,-0.4511931,0.26656923,-0.53047466,0.26249394,-0.12694909,0.050815534,-0.6218404,0.025259463,-0.3411971,0.22470722,-0.599136,0.31494665,-0.24435851,0.23528968,-0.17331274,0.6053981,0.09037228,-0.24752642,0.16378279,-0.49351838,-0.25870526,0.49600923,-0.47079846,0.84067464,0.8702791,-0.17001422,0.38427562,-0.7644545,-1.3426986,0.7568915,0.51137143,-0.01777895,1.6162113,0.09307664,-0.43740276,0.04378461,0.1037209,-0.98646045,0.8447298,0.5426338,-0.046502743,0.47450805,-0.99622494,-0.7181905,-0.4316177,0.12407188,-0.71877384,0.6838516,-0.14076908,-0.311686,0.7439707,1.1425248,0.4880584,-0.15709049,-0.62096393,-0.050975617,-0.764512,0.14479834,0.45514518,1.2001657,-0.22281787,0.066701375,0.9448683,-0.9530156,0.33148095,-0.052483927,0.76041895,0.015354104,0.51774997,-1.3267444,-0.28778055,-0.6075855,-0.69277847,0.44877493,0.6732602,0.6956806,0.509721,0.61500096,-0.22076418,-0.38940483,-0.20932508,-0.35345304,0.3693433,-0.6071187,0.40951192,0.87215483,-0.19429475,-0.62374395,-0.50357914,0.13928139,0.5672061,-1.116668,0.9447235,-0.28639957,0.38312826,0.015727732,-0.07607703,-1.0686799,0.5176793
0.28631878,-0.32044858,0.67841464,-0.16654757,0.5972252,0.76368076,-0.1858133,0.44469,-0.71032673,-0.8388685,-0.62205666,-1.0220394,0.35791278,-0.41320914,-0.606204,-0.3023682,0.31786308,-0.5507168,-0.48036665,0.32723704,0.0961605,0.2097229,0.69896096,0.28868818,1.2741176,0.38652503,-0.0582387,0.6977085,-1.384555,-0.5536197,-0.43131825,1.2752726,-0.6286725,0.8677232,0.61375433,-0.11271478,-0.57052857,0.30167592,-0.13716139,0.6686294,0.84616536,0.8492106,0.20757361,-0.3501539,-0.064551555,0.08245568,-0.3940056,0.45163563,0.4655663,0.011555389,-0.57347053,0.1216095,0.51227134,0.30815586,-0.2755134,0.1811321,0.64592487,-0.62475544,0.66483843,0.07393365,0.2658766,0.08281961,0.63326377,0.5940895,-0.17968436,1.03319,0.32662693,1.1459137,-0.5251842,-0.04001979,-0.12977043,0.05480363,0.108188905,0.02719189,0.29676762,0.41590455,-0.14080465,-0.19341671,0.56814784,-0.44469914,0.15867144,0.42375308,-0.5467438,-0.1455302,-0.29406562,0.6665695,0.61331123,-0.27748615,-0.56331545,0.23636076,-0.23704971,0.01658609,0.7304981,0.6984957,1.0180132,0.84061986,0.36432374,-0.35122755,-0.99049556,-0.28965953
0.5810816,-1.5697225,0.85154116,-1.0121847,0.3148898,0.36888272,-0.6680737,-0.95083773,-0.12474603,-0.065350786,-0.8101939,-0.14839916,0.24242075,-0.40768823,-0.72459316,0.41362596,0.30993432,-1.1132708,-0.9990406,0.042909965,-0.19959983,0.7314893,-0.08506264,0.13168459,0.76702875,1.3161141,-0.40284342,0.7035633,-0.016930964,0.08367232,0.4259387,1.7902249,0.611153,0.53533715,0.34162235,-0.012729161,-0.034169108,0.3717096,-0.27906835,0.020374266,0.8223028,1.2435874,-0.14938639,-1.309835,-0.46206677,-0.4379701,-0.09648981,-0.58658344,0.37470436,0.4986283,0.0377825,1.2833983,0.3074584,0.47485477,-0.31909427,-0.80231583,0.28714296,-0.34995434,-0.47438625,-0.9934968,0.7109793,0.4163869,-0.97671026,0.33021778,-1.0259328,0.599115,-0.41147763,1.0930417,-1.2796428,0.28798294,-0.093436725,-1.8789266,-0.6248985,-0.82784057,0.21751243,-0.1685124,0.27912876,-0.20305763,0.9784009,-0.66497296,-0.3788389,1.052939,-1.2214667,0.356801,0.018586637,-0.5777338,0.75063175,-0.28550497,0.16840968,0.25663885,0.0049325754,0.43945614,0.4011559,0.92306125,1.1165006,0.034686256,-0.3257854,1.0147911,-0.11038421,0.55442315
-0.065176025,-0.21130875,0.5276802,-0.021504644,0.65827656,0.97927433,-0.98363775,-0.6530875,-0.13046126,0.1732073,-1.285419,0.23150724,0.7627776,-0.48345202,-0.74589705,-0.58102834,0.6760401,-0.66445816,-0.73639196,-0.35849884,-0.5469881,-0.5911705,0.394733,0.40791535,-0.29661724,0.3172405,-0.36539635,0.4693915,0.25776678,-0.61861485,1.6258533,1.5943496,0.24658504,1.0115228,0.5203393,0.17573348,-0.03357423,0.11152571,-0.70144385,0.9238476,0.848625,0.6218407,-0.88442963,0.052817572,-0.25145236,-1.1845403,-0.67125386,-0.25186563,0.6525997,-0.034608647,-1.0674942,0.51966745,0.5951631,-0.38821706,-0.13615417,-0.06652795,1.0575795,-1.6592661,-0.32809898,-0.17522547,0.13294184,0.8091042,-0.7536327,0.9466785,-0.16279496,0.7998099,-0.09606245,1.004247,-0.7885001,0.12093574,-0.72030807,-0.85351586,-0.15601873,-0.59610033,0.615763,1.144821,0.18507561,-0.25446725,0.080164626,0.06655938,-0.09054126,0.6497179,-0.75983286,-0.08065065,-1.0495722,0.6537244,0.32448524,-0.92350453,0.3904438,0.5184721,-0.27571806,-0.26867303,-0.38175339,0.609717,0.8168024,0.03245529,0.3672338,0.4468327,0.07522348,1.0080342
-0.13660793,-0.5520116,0.9815217,-0.3929684,1.1369689,0.64905995,-0.66429704,-0.6758469,-0.029480295,0.90010625,-0.4336751,0.25189236,-0.27701184,-0.3219365,-0.611644,0.596875,0.41054106,-0.16304822,0.06604758,-0.40164825,-0.21123308,-0.010462507,-0.36861494,-0.069812685,-0.22662258,-0.20450337,-0.25101224,0.7445854,-0.1181638,-0.435579,1.5956076,1.5869108,0.588515,1.0631988,0.11017139,0.14917259,0.6230557,-0.3129401,-0.96425074,1.1371175,0.49398583,0.98537284,-0.67660445,-0.69777685,-0.34985837,-1.0614605,-0.45586053,-0.2405423,0.50828826,-0.04251419,-0.8095498,0.31428126,0.8373055,0.15284121,0.072534576,0.09964405,1.1296259,-0.6911341,-1.022032,-0.12458834,0.28530383,0.76002383,-1.2617762,0.56967986,-0.15742618,0.8924646,-0.7927665,1.0520693,-0.9521271,-0.07973986,-0.93379235,-0.998482,-0.44548365,-0.73058337,0.33091557,0.84086305,0.6663983,0.11634835,0.61728585,-0.3321845,0.0047414512,0.6873922,-0.88218814,0.6581541,-0.0018269528,0.25207078,0.8404919,-0.7969245,0.32686326,0.22570899,-0.5613435,0.52592033,-0.34079382,0.24310698,0.2987188,-0.67083883,0.117931016,0.42684972,0.23679434,0.36293706
0.7742474,-0.30130655,0.22364534,-0.2575208,0.12945724,-0.3099794,0.40341085,0.308319,0.12939762,0.14115012,-0.16008638,-0.06262275,0.1957449,-0.5426663,0.05126466,-0.33412898,1.1580822,-0.7680857,-0.17241478,0.16332164,0.3023343,-0.0045013973,1.10615,0.29716858,0.90530354,1.2687033,-0.7210479,-0.097022936,-0.4417211,-0.436694,0.7616165,0.46015683,-0.0011804037,1.8467427,-0.42305592,0.27805632,-0.6193407,-0.72155607,-0.2227289,0.14683789,0.014207697,0.710152,-0.12971203,-0.48104587,-0.19643533,-0.3513788,0.36605906,-0.7918831,0.55852044,0.05025772,0.32444838,0.3646629,0.6176967,0.8624657,-1.1086825,-0.68344015,0.5372636,-0.71695954,-0.48644903,0.17403574,-0.47428212,-0.25168127,-0.31199253,0.17543745,-0.1392683,-0.2941868,-0.056968983,0.70315874,-0.1407724,0.62013745,-0.6843155,-0.1924744,0.59717935,0.53377044,-0.4180862,0.7754903,0.34211993,0.5756865,-0.23305893,-0.48144862,-0.73330647,1.1314929,-0.2041475,0.5658806,-0.55593324,-0.29721206,0.43327716,-0.06195649,0.18997407,-0.22681318,-0.21862854,-0.4005803,-0.67272,0.56907314,0.25309628,0.09557952,-0.38423213,1.1922652,-0.06476222,-0.17748728
-0.6566836,0.3350208,-1.6082454,0.0315893,0.8998972,0.07136391,-0.07332044,0.7766469,0.4213092,0.2714646,-1.3843721,-0.6408243,0.46846008,-0.34422538,-0.35523358,-0.028915143,1.382331,-1.2078371,-0.84528947,0.36808684,0.32255173,-0.13930054,0.14320554,0.4001764,0.82031906,0.6012913,-0.15750664,1.1188962,-1.0536994,-0.6534107,1.1522223,0.72112864,-0.97474533,0.8959483,-0.30651748,-0.11702505,-0.4339439,0.14932194,0.64295506,0.43763664,0.42266354,1.1084943,-0.31278995,-0.9795724,0.5848123,-0.88937336,-0.059675645,0.17620088,0.80700934,0.12035904,0.48113647,0.3092472,0.8154845,1.3939883,-0.8175115,-0.6725225,0.18168302,0.5664916,0.34715167,0.53285617,0.13274093,0.16164635,-0.29376274,0.23791401,-0.6869501,0.8947478,0.99724007,1.4906828,1.057411,-0.21771812,-0.7596488,0.5972012,0.5833054,-0.022367718,-0.6993987,-0.35130757,0.20482771,-2.8599648e-05,-0.17987768,0.32792822,-0.45130432,0.72728413,-0.08939683,0.14658225,-0.34020135,0.513386,0.2537619,-0.7548106,-0.21234544,0.034997374,-0.48730198,-0.37642127,1.1014646,-0.80180085,0.33109936,0.19415823,-0.92069614,0.4238934,-0.4553519,0.10956523
0.34929952,0.15620223,0.08695016,-0.3300069,-0.10664116,-0.38327447,0.8400017,0.2402631,-0.25849617,-0.7598982,0.012565014,-0.23543002,0.28816417,-0.51364315,0.024088118,-0.24858364,0.9898277,-0.22109088,-0.2161566,0.4574684,-0.19787288,0.9022265,1.1680459,-0.13208951,0.9869825,1.3533125,-0.9495795,0.36404777,-0.50321037,-0.014031853,0.4855336,0.6167532,-0.14710496,0.7913737,-0.25553456,0.334899,-0.6372996,-0.8101897,-0.43403274,0.34199145,0.24281825,0.2815699,0.22793527,-0.67273104,-0.5843672,0.11028446,0.55927664,-0.6930426,0.18811958,0.61243975,0.8730143,0.8109425,1.291393,-0.1474569,-1.2909142,-0.45730647,-0.23109652,-0.004065578,-0.19589873,0.10816249,-0.28927758,0.312727,-0.62137604,-0.058450073,0.019745862,0.3580998,0.851417,0.61274385,0.45506707,0.0045824093,-1.0192763,-1.0604852,-0.20270489,0.17916973,-0.26884955,0.28769615,-0.06143183,0.8285933,-0.2644314,-0.45435005,-0.15567699,0.6682756,-0.34860256,0.5780124,0.12686014,-0.08250795,0.013721777,-1.0223913,0.30922735,-0.02864866,-0.033166412,-0.29928,-0.9939126,0.09796086,-0.49804366,0.07394412,-0.06233842,0.5085137,-0.33460337,-0.004953624
-0.14010969,0.026668593,0.26309264,-0.7541437,0.44125402,-0.014243967,-0.17136817,0.5638559,-0.3187131,1.0952967,-0.09454556,-0.5489441,0.16489123,-0.7632188,-0.16378422,-0.17257279,0.46527547,-0.4556886,-0.33460113,0.2666145,-0.35214058,1.094674,0.9510463,0.42092267,1.0054098,0.8980354,0.06556094,0.019194886,0.5034395,-0.5861044,0.8364456,0.6648006,-0.2668031,1.7903467,0.88123816,-0.36479884,-0.15684251,-0.33283615,-0.9634568,0.65973663,0.13126016,-0.17431885,-0.23806927,-0.00813622,-0.13585195,-0.9882789,0.60246456,-0.040995065,0.34884095,-0.4119024,-0.5631495,0.95223016,-0.37141767,0.26774967,-0.45135233,0.52234364,0.5283368,-0.49895623,-0.085895,0.44859418,0.320388,-0.3649056,-1.119194,0.8946423,-0.54142565,0.7386688,-0.45397657,0.79138196,0.03402861,-0.06331467,-0.094781764,-0.9998074,0.3176613,0.21397191,1.0991856,0.66575664,-0.6415594,0.16496082,-0.55347246,0.07380165,-0.47192472,0.8453281,-0.958948,0.47340035,-0.22107519,0.26912898,0.24704453,-0.63749635,-0.41580933,0.12592292,0.27656925,0.1228874,-0.17814183,0.0063908924,0.2693492,0.8723525,0.2826553,0.19225663,-0.1630535,-0.62253183
-0.092142045,0.013548013,0.25845864,-0.49865958,-0.09033029,-0.11186796,0.12714078,-0.689417,-0.36062437,0.009480928,-0.16389123,-0.061639536,0.021565063,-0.68866086,-0.6643875,0.74210715,1.0561796,-0.4496303,-0.5930942,-0.538773,-0.012028595,-0.20717259,1.3369837,0.39501244,1.8187423,0.100818574,-0.7578775,0.3857707,0.22667846,-0.32690036,1.6815453,1.0735192,-0.13720365,1.2774653,0.49735668,-0.13321388,-0.0658706,-0.72589463,0.08765112,1.105203,-0.46053106,0.19692264,-0.65488285,-0.97649753,0.10768175,-0.43866035,0.65638256,-1.1755162,0.3937314,0.46988547,-0.07920182,0.80385023,0.67121696,0.6871206,-0.87825817,-0.07404442,0.24734561,-0.24648583,-0.46883395,-0.07732305,-0.3867329,0.6761028,-0.6195497,0.39859506,-0.90223694,0.66147447,0.24404486,0.3868187,0.113236725,0.6251742,-0.09763101,-0.56583005,0.111051925,1.0186721,-0.01762092,0.17650189,0.4278467,0.0563793,-0.51056767,-0.32182524,-0.13066551,1.1849117,-0.22352119,0.9390516,-0.40923303,-0.41037893,0.1416776,-0.6537158,0.5366609,-0.70680165,0.07616462,0.10363547,0.005226478,-0.035834793,-0.15657066,0.19973038,0.09771817,0.58965486,-0.3524081,0.03859637
